,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,flag,fouled,fouls,full_time,goals,half_time,inter,keyp,league,longb,mins,motm,name,off,offsides,owng,player_number,position,ps_x,ps_y,rating,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel,labeled_league
533,33.0,1.0,0.5,1.5,0.1,0.8,92.5,0.8,1.6,it,1.0,0.9,26.0,1.0,6.0,1.2,0.5,Ligue1,0.1,2348.0,0.0,Thiago Motta,0.0,0.1,0.0,4649.0,M(C),92.5,93.1,7.02,0.0,0.4,2.2,187.0,Paris Saint Germain,3.5,0.7,83.0,6.0,1
550,31.0,1.0,0.4,0.9,0.4,1.2,86.2,0.4,1.8,fr,0.5,1.4,25.0,0.0,2.0,2.1,0.4,Ligue1,0.0,2224.0,0.0,Jérémy Clément,0.0,0.0,0.0,10193.0,M(C),86.2,48.1,6.89,0.0,0.0,3.1,180.0,Saint-Etienne,1.4,0.6,78.0,6.0,1
552,25.0,1.0,0.5,2.4,0.2,1.2,83.3,0.6,0.6,fr,1.0,1.5,19.0,1.0,9.0,1.9,0.5,Ligue1,0.0,1750.0,1.0,Vincent Pajot,0.1,0.0,0.0,90061.0,M(C),83.3,29.9,6.83,0.0,0.9,2.0,176.0,Saint-Etienne,1.2,0.9,64.0,6.0,1
555,31.0,2.0,1.1,1.5,0.1,0.2,72.7,0.8,1.5,fr,0.3,1.4,14.0,0.0,5.0,0.7,1.1,Ligue1,1.2,1150.0,2.0,Renaud Cohade,0.1,0.1,0.0,11908.0,M(C),72.7,33.9,6.72,0.0,0.6,2.6,182.0,Saint-Etienne,1.8,1.2,75.0,3.0,1
561,29.0,1.0,0.5,0.4,0.2,0.8,85.3,0.9,1.1,fr,0.7,2.0,29.0,0.0,4.0,1.2,0.5,Ligue1,0.1,2464.0,0.0,Fabien Lemoine,0.0,0.1,0.0,33591.0,M(C),85.3,47.9,6.6,0.0,0.6,2.5,175.0,Saint-Etienne,2.9,1.1,68.0,10.0,1
584,21.0,2.0,0.5,0.7,0.1,0.7,86.1,1.8,1.1,fr,1.0,1.2,25.0,1.0,7.0,1.1,0.5,Ligue1,0.0,2303.0,1.0,Seko Fofana,0.0,0.0,0.0,254562.0,M(C),86.1,35.8,6.78,1.0,1.1,1.4,183.0,SC Bastia,2.1,1.3,74.0,3.0,1
606,31.0,1.0,0.6,2.5,0.3,0.9,81.5,0.6,1.4,fr,1.0,1.3,33.0,1.0,0.0,1.9,0.6,Ligue1,0.2,2819.0,1.0,Antoine Devaux,0.0,0.0,0.0,35563.0,M(C),81.5,41.9,6.8,3.0,0.7,2.4,185.0,Reims,1.7,1.2,70.0,6.0,1
617,27.0,2.0,0.4,1.8,0.1,1.1,82.6,0.9,1.1,cg,0.7,0.7,23.0,4.0,4.0,1.1,0.4,Ligue1,0.1,2094.0,0.0,Prince Oniangué,0.1,0.0,1.0,33223.0,M(C),82.6,32.2,6.6,0.0,1.2,1.4,188.0,Reims,1.7,0.8,78.0,3.0,1
641,23.0,2.0,1.3,0.6,0.0,0.4,86.3,1.8,0.8,ml,0.3,0.6,11.0,2.0,5.0,0.9,1.3,Ligue1,0.1,944.0,1.0,Abdoulaye Doucouré,0.3,0.0,0.0,116317.0,M(C),86.3,35.3,6.76,0.0,1.3,1.3,183.0,Rennes,0.6,0.8,75.0,1.0,1
663,26.0,2.0,0.5,1.0,0.2,1.0,77.3,1.2,1.2,fr,1.5,1.6,33.0,6.0,0.0,2.3,0.5,Ligue1,0.1,2921.0,4.0,Younousse Sankhare,0.1,0.0,0.0,32166.0,M(C),77.3,40.2,7.12,2.0,0.8,2.8,184.0,Guingamp,1.5,0.8,76.0,9.0,1
691,30.0,4.0,0.8,6.9,0.3,2.8,66.0,1.8,0.8,sn,1.4,2.3,32.0,9.0,0.0,1.1,0.8,Ligue1,0.0,2775.0,6.0,Cheikh Ndoye,0.1,0.0,0.0,124837.0,M(C),66.0,35.4,7.32,2.0,2.1,1.9,192.0,Angers,0.8,1.2,90.0,5.0,1
698,29.0,4.0,1.8,1.1,0.1,0.7,77.4,1.0,1.8,fr,0.7,1.0,31.0,5.0,2.0,1.0,1.8,Ligue1,1.2,2499.0,3.0,Thomas Mangani,0.0,0.0,0.0,34212.0,M(C),77.4,48.6,6.9,1.0,1.0,2.0,183.0,Angers,2.8,1.1,79.0,5.0,1
711,35.0,0.0,0.3,0.1,0.2,0.3,76.8,0.3,0.3,fr,0.5,0.1,5.0,1.0,10.0,0.5,0.3,Ligue1,0.3,482.0,0.0,Charles Diers,0.0,0.0,0.0,234362.0,M(C),76.8,12.7,6.26,0.0,0.5,0.6,185.0,Angers,0.4,0.6,79.0,0.0,1
728,29.0,2.0,1.7,0.8,0.3,0.8,83.3,1.2,1.9,pt,1.1,1.1,24.0,1.0,2.0,1.9,1.7,Ligue1,0.9,2123.0,1.0,João Moutinho,0.0,0.0,0.0,16161.0,M(C),83.3,53.8,6.95,0.0,0.8,1.2,171.0,Monaco,3.4,0.9,61.0,3.0,1
739,21.0,0.0,0.5,1.2,0.0,0.8,80.6,0.8,1.2,hr,0.2,0.9,12.0,3.0,4.0,1.2,0.5,Ligue1,0.0,997.0,0.0,Mario Pasalic,0.1,0.0,0.0,129903.0,M(C),80.6,28.4,6.57,0.0,1.3,1.1,186.0,Monaco,1.1,1.4,78.0,1.0,1
765,24.0,5.0,1.3,0.3,0.0,0.3,87.4,1.7,1.4,fr,1.4,1.6,26.0,2.0,8.0,0.7,1.3,Ligue1,0.2,2449.0,0.0,Jordan Ferri,0.0,0.0,0.0,95422.0,M(C),87.4,53.8,6.87,0.0,0.9,1.7,172.0,Lyon,2.8,1.6,70.0,8.0,1
775,36.0,1.0,0.5,0.1,0.0,0.0,84.2,0.6,0.7,fr,0.5,0.2,5.0,0.0,6.0,0.2,0.5,Ligue1,0.0,402.0,0.0,Steed Malbranque,0.0,0.0,0.0,2113.0,M(C),84.2,23.6,6.3,0.0,0.5,1.2,171.0,Lyon,0.8,1.1,75.0,0.0,1
798,29.0,0.0,0.8,0.9,0.0,0.2,80.7,0.7,1.5,tn,0.2,1.2,8.0,0.0,5.0,1.5,0.8,Ligue1,0.1,597.0,0.0,Jamel Saihi,0.0,0.0,0.0,34191.0,M(C),80.7,31.1,6.46,0.0,0.6,1.8,182.0,Montpellier,1.3,0.5,75.0,3.0,1
815,33.0,8.0,1.9,1.6,0.1,1.1,74.3,1.5,1.3,fr,1.2,0.4,37.0,4.0,1.0,1.1,1.9,Ligue1,0.9,3275.0,5.0,Julien Féret,0.1,0.0,0.0,23236.0,M(C),74.3,42.0,6.93,0.0,0.8,1.1,187.0,Caen,3.0,1.9,76.0,1.0,1
821,36.0,1.0,0.5,1.0,0.5,1.2,79.0,0.3,1.8,fr,0.9,1.3,24.0,0.0,9.0,1.5,0.5,Ligue1,0.0,2176.0,1.0,Nicolas Seube,0.0,0.0,0.0,9241.0,M(C),79.0,23.7,6.67,1.0,0.5,2.7,180.0,Caen,1.5,0.3,72.0,5.0,1
823,30.0,2.0,0.8,0.6,0.2,0.3,73.8,0.7,0.9,fr,0.8,1.0,21.0,0.0,1.0,1.5,0.8,Ligue1,0.2,1571.0,0.0,Jonathan Delaplace,0.1,0.0,0.0,89643.0,M(C),73.8,25.5,6.61,0.0,0.8,1.7,167.0,Caen,1.0,0.6,60.0,2.0,1
828,20.0,1.0,0.7,0.6,0.1,0.1,76.1,0.9,0.8,fr,0.8,0.5,7.0,0.0,7.0,0.8,0.7,Ligue1,0.1,664.0,0.0,Jordan Leborgne,0.0,0.0,0.0,294024.0,M(C),76.1,16.1,6.47,0.0,0.6,1.0,173.0,Caen,1.2,0.6,63.0,3.0,1
831,18.0,0.0,0.3,0.6,0.1,0.3,83.1,0.8,1.0,fr,0.4,0.7,5.0,0.0,5.0,0.9,0.3,Ligue1,0.0,434.0,0.0,Jean-Victor Makengo,0.0,0.0,0.0,300634.0,M(C),83.1,13.0,6.3,0.0,0.2,1.1,177.0,Caen,0.6,1.3,73.0,1.0,1
836,21.0,1.0,0.6,0.7,0.1,0.9,85.6,2.0,1.5,fr,0.7,1.0,9.0,1.0,2.0,1.9,0.6,Ligue1,0.6,741.0,0.0,Valentin Rongier,0.0,0.0,0.0,231144.0,M(C),85.6,41.1,7.11,0.0,0.7,2.9,172.0,Nantes,3.2,0.5,66.0,1.0,1
854,32.0,0.0,0.4,1.0,0.2,1.2,86.8,0.5,1.1,sn,0.5,1.4,13.0,0.0,4.0,1.8,0.4,Ligue1,0.0,1193.0,0.0,Rémi Gomis,0.0,0.1,0.0,6063.0,M(C),86.8,38.9,6.61,0.0,0.2,2.0,180.0,Nantes,1.5,0.2,74.0,2.0,1
869,24.0,6.0,1.3,0.6,0.1,0.5,88.9,1.7,0.8,ci,1.5,0.8,35.0,3.0,3.0,0.9,1.3,Ligue1,0.6,3113.0,0.0,Jean Michael Seri,0.1,0.0,0.0,136262.0,M(C),88.9,71.3,7.01,0.0,1.3,1.3,168.0,Nice,4.5,1.2,65.0,2.0,1
872,20.0,6.0,0.9,0.2,0.1,0.4,91.3,1.0,2.0,fr,0.9,1.5,32.0,3.0,3.0,1.2,0.9,Ligue1,0.2,2717.0,1.0,Vincent Koziello,0.0,0.0,0.0,238921.0,M(C),91.3,48.6,6.97,0.0,0.4,3.1,168.0,Nice,0.7,1.5,58.0,9.0,1
875,23.0,2.0,0.2,0.2,0.2,0.6,92.1,0.7,0.4,fr,1.5,1.0,38.0,1.0,0.0,2.2,0.2,Ligue1,0.0,3392.0,0.0,Nampalys Mendy,0.0,0.0,0.0,90278.0,M(C),92.1,77.6,6.84,1.0,0.2,1.7,168.0,Nice,4.1,0.7,68.0,2.0,1
879,27.0,2.0,0.4,0.8,0.0,0.4,88.1,0.2,0.6,fr,0.3,0.8,4.0,2.0,8.0,0.5,0.4,Ligue1,0.0,401.0,0.0,Mahamane Traoré,0.0,0.0,0.0,29587.0,M(C),88.1,21.8,6.65,0.0,0.7,1.1,176.0,Nice,0.6,0.4,66.0,2.0,1
881,21.0,0.0,0.5,0.5,0.3,0.3,89.5,0.8,0.6,fr,0.4,0.6,6.0,0.0,6.0,0.8,0.5,Ligue1,0.3,550.0,0.0,Remi Walter,0.0,0.0,0.0,125326.0,M(C),89.5,34.1,6.56,0.0,1.0,0.9,174.0,Nice,0.8,0.4,72.0,0.0,1
906,33.0,4.0,1.8,0.2,0.1,0.5,85.4,1.0,1.4,ma,0.8,1.5,25.0,1.0,5.0,2.0,1.8,Ligue1,0.2,2303.0,0.0,Mounir Obbadi,0.1,0.0,0.0,34230.0,M(C),85.4,55.7,7.0,0.0,1.0,2.6,172.0,Lille,2.8,0.7,65.0,8.0,1
913,32.0,0.0,0.3,0.5,0.3,0.4,83.2,1.1,0.8,fr,1.7,0.8,31.0,0.0,4.0,1.6,0.3,Ligue1,0.0,2806.0,0.0,Rio Mavuba,0.0,0.0,0.0,6235.0,M(C),83.2,40.2,6.69,0.0,0.3,1.8,172.0,Lille,2.8,0.6,74.0,5.0,1
919,28.0,1.0,0.8,0.2,0.1,0.1,79.2,0.5,0.2,fr,0.8,0.5,4.0,0.0,8.0,0.6,0.8,Ligue1,0.4,420.0,0.0,Marvin Martin,0.0,0.0,0.0,43198.0,M(C),79.2,18.0,6.33,0.0,0.4,1.0,171.0,Lille,0.7,0.3,68.0,1.0,1
938,22.0,1.0,0.5,1.5,0.1,1.3,87.4,1.4,1.3,ga,0.9,2.1,34.0,2.0,0.0,2.2,0.5,Ligue1,0.2,3056.0,0.0,Didier Ndong,0.0,0.1,0.0,149599.0,M(C),87.4,50.5,6.88,0.0,1.0,2.8,179.0,Lorient,3.3,1.1,75.0,11.0,1
956,23.0,0.0,0.0,0.2,0.0,0.0,80.2,0.7,0.5,fr,1.0,1.8,1.0,0.0,5.0,1.0,0.0,Ligue1,0.0,150.0,0.0,Rémi Mulumba,0.0,0.0,0.0,89929.0,M(C),80.2,16.0,6.21,0.0,0.7,0.3,178.0,Lorient,0.8,0.5,70.0,1.0,1
960,31.0,1.0,0.7,1.2,0.2,0.8,86.8,1.3,1.4,fr,1.2,1.8,25.0,1.0,1.0,1.7,0.7,Ligue1,0.0,2090.0,1.0,Lass Diarra,0.0,0.0,0.0,18285.0,M(C),86.8,53.2,7.29,0.0,0.4,3.0,173.0,Marseille,3.0,1.1,67.0,4.0,1
973,30.0,0.0,0.0,0.7,0.0,0.3,85.6,1.3,1.7,fr,0.7,1.0,2.0,0.0,1.0,1.7,0.0,Ligue1,0.0,135.0,0.0,Abou Diaby,0.3,0.0,0.0,18214.0,M(C),85.6,30.0,6.74,0.0,0.0,0.3,191.0,Marseille,0.7,0.7,75.0,0.0,1
994,26.0,1.0,0.5,3.0,0.1,0.7,83.4,1.5,0.9,ml,1.5,1.7,22.0,1.0,3.0,1.3,0.5,Ligue1,0.4,1896.0,1.0,Tongo Doumbia,0.1,0.0,0.0,71382.0,M(C),83.4,37.6,6.93,1.0,1.3,2.7,191.0,Toulouse,0.9,1.2,79.0,5.0,1
997,32.0,2.0,1.2,1.6,0.0,1.1,71.2,1.4,0.8,fr,1.2,1.4,21.0,0.0,2.0,2.1,1.2,Ligue1,0.8,1660.0,1.0,Étienne Didot,0.0,0.0,0.0,6776.0,M(C),71.2,48.4,6.83,0.0,0.5,1.9,175.0,Toulouse,3.3,0.7,69.0,1.0,1
1005,20.0,1.0,0.5,0.6,0.0,0.1,78.7,1.7,1.0,fr,0.4,2.0,11.0,1.0,6.0,0.8,0.5,Ligue1,0.1,860.0,0.0,Zinedine Machach,0.1,0.0,0.0,280677.0,M(C),78.7,22.9,6.56,0.0,0.4,1.5,185.0,Toulouse,0.9,1.3,74.0,4.0,1
1008,35.0,2.0,0.6,0.4,0.0,0.0,75.6,0.0,0.0,fr,0.6,0.2,0.0,0.0,5.0,0.2,0.6,Ligue1,0.2,67.0,0.0,Pantxi Sirieix,0.0,0.0,0.0,4652.0,M(C),75.6,9.0,6.33,0.0,0.0,0.4,180.0,Toulouse,0.6,0.2,70.0,1.0,1
1020,28.0,0.0,0.5,3.9,0.0,1.8,88.6,0.9,1.3,fr,1.7,1.5,25.0,1.0,1.0,1.9,0.5,Ligue1,0.1,2180.0,1.0,Clément Chantôme,0.0,0.0,0.0,14116.0,M(C),88.6,57.8,7.04,0.0,0.6,2.5,180.0,Bordeaux,3.7,1.0,71.0,9.0,1
1021,34.0,3.0,0.9,1.3,0.0,1.0,86.1,1.1,1.3,cz,1.4,0.8,25.0,3.0,2.0,1.3,0.9,Ligue1,0.2,2200.0,2.0,Jaroslav Plasil,0.1,0.0,0.0,6508.0,M(C),86.1,44.9,7.01,0.0,0.7,2.3,182.0,Bordeaux,1.7,0.9,72.0,2.0,1
1030,20.0,2.0,1.1,0.3,0.1,0.3,87.3,1.0,1.0,ar,0.8,0.7,10.0,0.0,6.0,1.8,1.1,Ligue1,0.7,935.0,0.0,Valentin Vada,0.0,0.0,0.0,300715.0,M(C),87.3,41.7,6.82,0.0,0.8,1.0,175.0,Bordeaux,2.0,0.9,69.0,1.0,1
1040,28.0,0.0,0.1,0.2,0.0,0.1,85.4,0.4,0.6,ml,0.7,0.8,4.0,0.0,6.0,1.2,0.1,Ligue1,0.0,365.0,0.0,Abdou Traoré,0.0,0.0,0.0,35887.0,M(C),85.4,23.9,6.32,0.0,0.2,0.6,180.0,Bordeaux,1.0,0.4,79.0,0.0,1
1048,27.0,1.0,1.3,0.7,0.2,1.3,87.0,1.0,1.4,hr,0.8,1.4,25.0,1.0,2.0,2.6,1.3,SerieA,0.1,2138.0,2.0,Milan Badelj,0.0,0.0,0.0,42435.0,M(C),87.0,66.3,7.13,1.0,1.0,2.0,186.0,Fiorentina,3.8,0.7,76.0,7.0,2
1064,29.0,0.0,0.1,0.8,0.2,0.4,92.5,0.9,1.1,es,0.9,0.9,5.0,1.0,4.0,0.7,0.1,SerieA,0.0,454.0,1.0,Mario Suárez,0.0,0.1,0.0,19177.0,M(C),92.5,52.1,6.63,0.0,0.8,1.1,188.0,Fiorentina,2.0,0.3,80.0,3.0,2
1072,31.0,0.0,0.3,0.1,0.0,0.3,84.0,1.0,0.6,ar,0.1,1.4,3.0,0.0,4.0,1.4,0.3,SerieA,0.0,286.0,0.0,Tino Costa,0.0,0.0,0.0,42834.0,M(C),84.0,30.3,6.26,0.0,0.3,0.7,176.0,Fiorentina,1.7,0.6,75.0,3.0,2
1080,31.0,0.0,1.2,2.0,0.1,1.6,78.6,0.6,1.3,it,0.7,1.7,30.0,3.0,1.0,2.2,1.2,SerieA,0.3,2564.0,0.0,Marco Parolo,0.1,0.0,0.0,26587.0,M(C),78.6,37.1,6.95,0.0,1.8,2.3,184.0,Lazio,2.8,0.9,75.0,9.0,2
1100,23.0,0.0,0.3,0.3,0.0,0.0,91.8,0.5,0.0,gb,0.3,0.3,0.0,0.0,4.0,0.0,0.3,SerieA,0.0,60.0,0.0,Ravel Morrison,0.0,0.0,0.0,93475.0,M(C),91.8,12.3,6.16,0.0,0.0,0.0,175.0,Lazio,0.3,0.8,71.0,0.0,2
1111,29.0,0.0,0.8,0.4,0.1,0.6,85.9,1.2,1.2,it,1.7,1.5,22.0,1.0,4.0,1.7,0.8,SerieA,0.2,1899.0,0.0,Leandro Greco,0.0,0.0,0.0,15651.0,M(C),85.9,36.4,6.65,0.0,0.4,2.0,183.0,Verona,3.3,0.7,76.0,7.0,2
1126,29.0,1.0,0.6,0.0,0.0,0.3,85.2,0.4,0.4,it,0.4,0.4,0.0,0.0,9.0,0.7,0.6,SerieA,0.1,259.0,0.0,Rômulo,0.1,0.0,0.0,77350.0,M(C),85.2,15.0,6.32,0.0,1.2,0.3,178.0,Verona,0.2,0.8,72.0,0.0,2
1129,36.0,0.0,0.1,0.3,0.1,0.4,84.7,0.4,0.6,br,0.6,0.9,2.0,0.0,5.0,0.6,0.1,SerieA,0.0,204.0,0.0,Matuzalém,0.0,0.0,0.0,486.0,M(C),84.7,24.3,6.17,0.0,0.0,0.3,175.0,Verona,1.6,0.3,70.0,1.0,2
1137,36.0,0.0,0.5,0.7,0.2,1.1,84.3,0.5,0.7,it,1.6,0.8,10.0,1.0,5.0,1.5,0.5,SerieA,0.1,982.0,1.0,Enzo Maresca,0.0,0.0,0.0,1027.0,M(C),84.3,43.9,6.86,0.0,0.7,1.7,180.0,Palermo,3.5,0.3,77.0,3.0,2
1144,23.0,2.0,0.4,1.6,0.2,1.0,78.3,0.4,0.7,bg,0.7,0.9,21.0,0.0,6.0,2.1,0.4,SerieA,0.2,1742.0,0.0,Ivaylo Chochev,0.0,0.0,0.0,127870.0,M(C),78.3,28.7,6.66,0.0,1.0,1.8,188.0,Palermo,0.8,0.4,78.0,6.0,2
1145,28.0,1.0,0.7,1.2,0.4,1.2,80.5,0.9,0.8,hr,0.9,1.6,24.0,0.0,4.0,2.0,0.7,SerieA,0.0,2036.0,1.0,Mato Jajalo,0.0,0.1,0.0,29244.0,M(C),80.5,37.3,6.6,0.0,0.7,2.2,182.0,Palermo,2.4,1.1,77.0,8.0,2
1149,23.0,5.0,1.2,0.6,0.1,0.6,80.7,1.0,0.9,se,0.5,0.7,36.0,4.0,2.0,0.8,1.2,SerieA,0.8,2923.0,2.0,Oscar Hiljemark,0.1,0.0,0.0,90349.0,M(C),80.7,29.7,6.54,0.0,0.7,1.2,184.0,Palermo,1.1,1.1,75.0,4.0,2
1156,21.0,0.0,0.0,1.3,0.0,0.3,70.6,1.3,0.5,it,0.3,0.5,1.0,0.0,3.0,0.0,0.0,SerieA,0.0,94.0,0.0,Bryan Cristante,0.0,0.0,0.0,109149.0,M(C),70.6,17.0,6.29,0.0,0.5,1.3,186.0,Palermo,0.8,0.5,82.0,0.0,2
1170,31.0,1.0,0.6,0.5,0.4,1.4,82.1,0.9,1.0,it,1.4,0.7,31.0,0.0,0.0,3.7,0.6,SerieA,0.1,2689.0,0.0,Riccardo Montolivo,0.0,0.1,0.0,9974.0,M(C),82.1,62.4,7.09,0.0,0.9,1.9,181.0,AC Milan,6.4,0.8,76.0,5.0,2
1180,25.0,1.0,0.8,0.5,0.3,0.3,81.8,1.5,0.7,it,2.3,1.4,21.0,1.0,6.0,1.1,0.8,SerieA,0.1,1804.0,2.0,Andrea Bertolacci,0.0,0.1,0.0,67428.0,M(C),81.8,35.6,6.73,0.0,0.7,2.4,179.0,AC Milan,1.6,1.2,75.0,6.0,2
1183,20.0,0.0,1.0,0.6,0.2,0.2,90.2,1.0,0.4,ar,1.6,1.4,3.0,0.0,2.0,0.4,1.0,SerieA,0.0,247.0,0.0,José Mauri,0.2,0.0,0.0,140116.0,M(C),90.2,30.6,6.49,0.0,1.4,1.4,169.0,AC Milan,2.2,0.6,63.0,2.0,2
1189,31.0,0.0,0.5,0.0,0.0,0.5,89.2,0.0,0.0,it,1.5,0.5,1.0,0.0,1.0,0.0,0.5,SerieA,0.0,66.0,0.0,Antonio Nocerino,0.0,0.0,0.0,19553.0,M(C),89.2,18.5,6.21,0.0,0.0,0.0,175.0,AC Milan,1.0,0.5,74.0,0.0,2
1190,31.0,0.0,0.4,0.6,0.0,1.4,85.5,1.0,0.2,nl,0.6,1.8,5.0,0.0,0.0,2.0,0.4,SerieA,0.0,373.0,0.0,Nigel de Jong,0.0,0.0,0.0,4608.0,M(C),85.5,35.8,6.11,1.0,0.8,1.0,174.0,AC Milan,3.4,1.2,72.0,0.0,2
1215,31.0,1.0,0.4,0.5,0.2,0.7,81.5,0.3,1.9,py,0.8,1.0,26.0,0.0,4.0,1.3,0.4,SerieA,0.1,2168.0,0.0,Edgar Barreto,0.0,0.0,0.0,10705.0,M(C),81.5,33.4,6.52,0.0,0.6,2.5,178.0,Sampdoria,1.9,0.6,78.0,3.0,2
1235,24.0,3.0,1.5,0.3,0.0,0.3,79.3,1.4,0.8,it,1.0,1.4,25.0,4.0,10.0,1.3,1.5,SerieA,1.1,2272.0,1.0,Daniele Baselli,0.0,0.0,0.0,83716.0,M(C),79.3,21.8,6.87,0.0,0.9,1.6,182.0,Torino,0.9,1.1,70.0,6.0,2
1237,33.0,0.0,0.7,2.9,0.2,2.1,82.1,0.6,0.5,it,0.5,1.7,11.0,0.0,4.0,3.7,0.7,SerieA,0.0,966.0,1.0,Alessandro Gazzi,0.0,0.1,0.0,11845.0,M(C),82.1,39.2,6.85,0.0,0.1,0.9,184.0,Torino,1.5,0.3,81.0,4.0,2
1246,21.0,2.0,0.7,0.4,0.1,0.7,76.0,0.8,0.7,it,0.6,1.1,21.0,3.0,11.0,1.1,0.7,SerieA,0.3,1915.0,1.0,Marco Benassi,0.1,0.0,0.0,118140.0,M(C),76.0,18.3,6.53,0.0,1.5,1.0,183.0,Torino,0.8,1.0,78.0,7.0,2
1253,22.0,0.0,0.5,0.0,0.0,0.0,76.5,0.0,0.0,ba,0.0,1.0,0.0,0.0,2.0,0.5,0.5,SerieA,0.0,27.0,0.0,Sanjin Prcic,0.0,0.0,0.0,107891.0,M(C),76.5,8.5,6.12,0.0,0.0,0.5,182.0,Torino,1.5,0.5,76.0,0.0,2
1263,20.0,2.0,0.4,1.5,0.2,1.4,,1.0,0.7,gh,0.6,1.0,18.0,2.0,2.0,1.6,0.4,SerieA,,1359.0,2.0,Godfred Donsah,0.1,0.0,0.0,141813.0,M(C),69.2,23.6,6.83,0.0,0.8,1.2,175.0,Bologna,,1.8,72.0,2.0,2
1268,23.0,0.0,0.4,1.2,0.2,0.8,,0.8,0.8,it,1.8,1.6,4.0,0.0,1.0,2.2,0.4,SerieA,,354.0,0.0,Lorenzo Crisetig,0.0,0.0,0.0,83126.0,M(C),76.8,39.6,6.72,0.0,0.2,1.8,183.0,Bologna,,0.8,80.0,1.0,2
1271,24.0,1.0,0.7,0.5,0.1,1.0,,1.0,1.3,dz,2.1,1.2,25.0,0.0,4.0,1.4,0.7,SerieA,,2111.0,0.0,Saphir Taïder,0.1,0.0,0.0,85692.0,M(C),85.1,35.6,6.64,0.0,1.1,1.5,180.0,Bologna,,1.1,77.0,4.0,2
1273,35.0,0.0,0.5,0.7,0.3,0.5,,0.9,0.8,it,1.3,1.2,14.0,0.0,9.0,1.7,0.5,SerieA,,1455.0,0.0,Matteo Brighi,0.0,0.0,0.0,2568.0,M(C),80.8,25.9,6.6,0.0,1.0,2.1,179.0,Bologna,,0.7,78.0,3.0,2
1275,26.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,3.0,2.0,1.0,0.0,0.0,2.0,0.0,SerieA,,46.0,0.0,Marco Crimi,0.0,0.0,0.0,86833.0,M(C),56.3,16.0,6.59,0.0,0.0,3.0,178.0,Bologna,,0.0,65.0,0.0,2
1280,22.0,0.0,0.2,0.5,0.5,1.4,,0.5,1.2,cl,0.5,1.1,6.0,0.0,5.0,1.1,0.2,SerieA,,617.0,0.0,Erick Pulgar,0.0,0.1,0.0,117055.0,M(C),85.8,26.8,6.29,0.0,0.5,1.1,188.0,Bologna,,1.1,85.0,2.0,2
1288,31.0,1.0,0.9,1.5,0.6,2.2,82.5,1.0,2.0,it,2.6,2.1,34.0,1.0,0.0,2.6,0.9,SerieA,0.0,3060.0,1.0,Francesco Magnanelli,0.0,0.2,0.0,27227.0,M(C),82.5,69.7,7.18,0.0,0.5,2.8,181.0,Sassuolo,6.8,0.8,79.0,8.0,2
1294,23.0,5.0,1.5,0.5,0.2,0.4,75.3,1.5,1.2,gh,0.5,1.4,27.0,1.0,6.0,1.3,1.5,SerieA,0.9,2487.0,0.0,Alfred Duncan,0.1,0.0,0.0,113762.0,M(C),75.3,35.4,6.84,0.0,1.2,2.0,178.0,Sassuolo,1.9,1.1,78.0,5.0,2
1297,20.0,0.0,0.8,1.3,0.0,0.6,78.0,0.9,0.6,it,1.3,1.6,13.0,3.0,6.0,1.5,0.8,SerieA,0.2,1152.0,2.0,Lorenzo Pellegrini,0.0,0.0,0.0,148546.0,M(C),78.0,31.1,6.77,1.0,1.2,1.5,186.0,Sassuolo,1.5,1.1,82.0,4.0,2
1307,33.0,0.0,0.4,0.6,0.1,0.5,70.4,0.5,1.0,it,0.8,0.8,12.0,0.0,10.0,1.3,0.4,SerieA,0.2,1103.0,0.0,Davide Biondini,0.0,0.0,0.0,14070.0,M(C),70.4,22.1,6.41,0.0,0.3,1.0,180.0,Sassuolo,1.4,0.4,77.0,3.0,2
1308,25.0,0.0,1.0,0.5,0.1,0.5,75.6,0.5,0.4,it,0.5,0.4,6.0,0.0,5.0,0.2,1.0,SerieA,0.5,484.0,0.0,Karim Laribi,0.0,0.0,0.0,95840.0,M(C),75.6,23.1,6.38,0.0,0.9,0.8,175.0,Sassuolo,0.7,1.1,67.0,0.0,2
1317,30.0,2.0,1.0,0.4,0.1,1.0,88.5,0.7,1.3,it,0.8,1.4,23.0,0.0,0.0,2.8,1.0,SerieA,0.6,1931.0,2.0,Claudio Marchisio,0.0,0.0,0.0,20211.0,M(C),88.5,63.5,7.3,0.0,1.1,2.1,180.0,Juventus,7.8,0.7,71.0,8.0,2
1324,31.0,1.0,0.9,0.6,0.4,1.1,91.1,1.5,0.4,br,0.8,1.6,10.0,1.0,4.0,1.6,0.9,SerieA,0.4,863.0,1.0,Hernanes,0.0,0.0,0.0,17108.0,M(C),91.1,44.7,7.03,0.0,2.1,0.8,180.0,Juventus,3.3,0.6,77.0,6.0,2
1325,29.0,4.0,0.7,0.7,0.3,0.8,85.2,0.9,0.3,de,0.8,0.7,20.0,5.0,0.0,1.0,0.7,SerieA,0.2,1542.0,0.0,Sami Khedira,0.4,0.0,0.0,13764.0,M(C),85.2,39.3,7.01,1.0,1.1,0.8,189.0,Juventus,1.1,0.5,90.0,3.0,2
