,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,league,longb,name,off,offsides,owng,position,ps_x,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel
1365,31.0,0.0,0.4,0.9,0.2,1.6,82.5,0.2,0.4,1.0,1.4,0.0,1.1,0.4,SerieA,0.2,Vasilis Torosidis,0.0,0.2,0.0,D(LR),82.5,0.0,0.2,0.7,185.0,Roma,1.5,0.4,80.0,2.0
1397,36.0,0.0,0.1,0.5,0.2,2.1,79.9,0.2,0.8,0.7,1.3,1.0,2.1,0.1,SerieA,0.3,Gianpaolo Bellini,0.0,0.3,0.0,D(LR),79.9,0.0,0.4,1.9,178.0,Atalanta,1.1,0.3,75.0,4.0
1449,25.0,0.0,1.0,0.7,0.3,1.0,84.2,0.0,1.3,2.0,1.0,0.0,1.3,1.0,SerieA,1.0,Martín Montoya,0.0,0.0,0.0,D(LR),84.2,0.0,0.0,1.7,174.0,Inter,2.0,1.7,74.0,0.0
1459,25.0,1.0,0.4,0.9,0.3,2.2,88.0,0.3,0.6,0.8,1.5,0.0,1.0,0.4,SerieA,0.8,Davide Santon,0.1,0.1,0.0,D(LR),88.0,0.0,0.3,1.3,187.0,Inter,2.1,0.6,77.0,1.0
1511,29.0,3.0,0.9,0.8,0.3,2.3,80.2,0.4,0.4,0.5,0.8,1.0,1.8,0.9,SerieA,0.8,Fabrizio Cacciatore,0.0,0.2,0.0,D(LR),80.2,0.0,0.4,1.5,184.0,Chievo,3.2,0.7,70.0,6.0
1621,22.0,2.0,0.7,1.1,0.3,1.7,85.6,1.2,0.9,1.2,0.7,0.0,1.1,0.7,SerieA,0.3,Elseid Hysaj,0.3,0.2,0.0,D(LR),85.6,0.0,0.3,2.4,182.0,Napoli,2.0,1.2,70.0,5.0
1709,23.0,1.0,0.4,1.4,0.4,3.4,83.8,0.8,2.6,0.2,1.4,0.0,1.8,0.4,PremierLeague,0.2,Jon Flanagan,0.0,0.2,0.0,D(LR),83.8,0.0,0.0,2.2,181.0,Liverpool,1.0,0.8,79.0,1.0
1768,32.0,0.0,0.3,0.4,0.5,2.9,74.7,0.8,1.6,0.4,0.9,1.0,0.9,0.3,PremierLeague,0.4,Steven Whittaker,0.0,0.1,0.0,D(LR),74.7,1.0,1.0,1.5,185.0,Norwich,1.6,0.8,87.0,1.0
1781,31.0,3.0,0.7,0.7,0.5,1.1,81.9,1.0,1.3,0.4,0.4,0.0,2.0,0.7,PremierLeague,0.4,Glen Johnson,0.2,0.2,0.0,D(LR),81.9,0.0,0.7,1.6,178.0,Stoke,1.3,1.1,70.0,1.0
1784,30.0,1.0,0.4,1.1,0.7,2.9,76.7,0.5,0.7,1.4,1.1,0.0,1.6,0.4,PremierLeague,0.2,Phil Bardsley,0.0,0.2,0.0,D(LR),76.7,0.0,0.6,2.8,180.0,Stoke,1.5,0.5,74.0,1.0
1842,27.0,0.0,0.5,1.1,0.9,2.1,64.7,0.3,0.6,0.3,0.5,1.0,1.8,0.5,PremierLeague,0.3,Ritchie de Laet,0.0,0.0,0.0,D(LR),64.7,0.0,0.2,2.1,186.0,Leicester,1.3,0.3,77.0,1.0
1946,26.0,0.0,0.3,0.8,0.4,2.9,70.7,0.5,1.0,0.2,0.8,0.0,1.4,0.3,PremierLeague,0.2,Martin Kelly,0.0,0.2,0.0,D(LR),70.7,0.0,0.1,2.5,191.0,Crystal Palace,1.2,0.2,77.0,3.0
1974,29.0,1.0,0.5,2.5,0.7,2.7,71.5,0.5,1.2,0.6,1.3,1.0,1.3,0.5,PremierLeague,0.2,Billy Jones,0.1,0.1,0.0,D(LR),71.5,0.0,0.6,3.2,183.0,Sunderland,0.8,0.6,77.0,8.0
2150,27.0,3.0,0.7,1.1,0.1,2.4,78.9,0.6,0.9,0.8,0.9,0.0,1.8,0.7,PremierLeague,0.4,Kyle Naughton,0.0,0.1,0.0,D(LR),78.9,1.0,0.3,1.5,175.0,Swansea,1.5,0.7,73.0,2.0
2226,25.0,1.0,0.3,1.7,0.3,2.1,77.7,0.6,0.9,1.7,0.6,0.0,3.3,0.3,LaLiga,0.2,Martín Montoya,0.1,0.2,0.0,D(LR),77.7,0.0,0.1,3.2,174.0,Real Betis,1.1,0.8,74.0,4.0
2514,31.0,0.0,0.5,0.8,0.4,3.2,74.9,0.3,1.3,0.8,0.6,0.0,1.6,0.5,LaLiga,0.5,Jesús Gámez,0.0,0.1,0.0,D(LR),74.9,0.0,0.2,2.1,182.0,Atletico Madrid,1.4,0.8,77.0,3.0
2533,22.0,4.0,0.6,0.9,0.2,1.8,83.5,0.8,0.9,0.6,1.2,1.0,2.9,0.6,LaLiga,0.2,Jonny,0.0,0.2,1.0,D(LR),83.5,2.0,0.4,2.3,175.0,Celta Vigo,1.9,0.7,70.0,8.0
2569,33.0,0.0,0.2,2.0,0.2,1.3,85.0,0.2,0.5,0.2,1.0,0.0,1.5,0.2,LaLiga,0.0,Álvaro Arbeloa,0.0,0.2,0.0,D(LR),85.0,0.0,0.0,2.0,184.0,Real Madrid,0.3,0.8,79.0,1.0
2595,40.0,0.0,0.3,0.3,0.0,2.0,83.1,0.0,1.0,0.0,0.0,0.0,1.7,0.3,LaLiga,0.0,Manuel Pablo,0.0,0.0,0.0,D(LR),83.1,0.0,0.3,0.7,177.0,Deportivo La Coruna,1.0,0.7,73.0,0.0
2645,27.0,0.0,0.5,1.1,0.1,2.1,72.9,0.3,0.5,0.9,1.3,0.0,2.4,0.5,LaLiga,0.3,Nacho,0.0,0.4,0.0,D(LR),72.9,0.0,0.7,2.0,175.0,Rayo Vallecano,2.4,0.6,76.0,7.0
2763,24.0,1.0,0.4,0.1,0.0,0.9,74.0,1.1,0.4,0.3,0.7,0.0,2.6,0.4,Eredivisie,0.9,Ruben Ligeon,0.0,0.3,0.0,D(LR),74.0,0.0,0.3,2.9,175.0,FC Utrecht,2.3,1.0,73.0,3.0
2883,24.0,0.0,0.2,0.2,0.4,0.4,81.6,0.2,0.8,0.2,0.2,0.0,1.2,0.2,Eredivisie,0.0,Ruben Ligeon,0.0,0.0,0.0,D(LR),81.6,0.0,0.0,1.0,175.0,Willem II,0.8,1.4,73.0,0.0
2918,29.0,1.0,1.2,0.2,0.0,3.8,72.2,0.4,0.6,0.4,0.2,0.0,3.2,1.2,Eredivisie,0.8,Marlon Pereira,0.2,0.2,0.0,D(LR),72.2,0.0,0.2,1.0,178.0,Cambuur,1.6,0.4,82.0,1.0
2988,26.0,1.0,0.8,0.3,0.5,2.4,74.7,0.4,0.9,0.8,0.6,0.0,2.3,0.8,Eredivisie,0.3,Khalid Karami,0.0,0.1,0.0,D(LR),74.7,0.0,0.7,2.2,175.0,Excelsior,2.6,0.5,73.0,4.0
3086,30.0,2.0,0.7,1.2,0.5,3.1,79.2,0.6,0.7,0.8,1.4,3.0,2.8,0.7,Eredivisie,0.5,Bram van Polen,0.0,0.3,1.0,D(LR),79.2,0.0,0.7,2.3,179.0,PEC Zwolle,3.5,0.6,73.0,6.0
3121,22.0,1.0,0.4,0.5,0.1,2.7,81.4,0.8,1.0,0.7,1.0,0.0,1.8,0.4,Eredivisie,0.6,Joshua Brenet,0.1,0.1,1.0,D(LR),81.4,0.0,0.6,2.0,181.0,PSV Eindhoven,1.8,0.7,74.0,2.0
9,24.0,4.0,1.1,1.4,0.2,1.8,79.2,0.4,0.3,1.2,1.1,2.0,1.3,1.1,Bundesliga,1.2,Marvin Plattenhardt,0.0,0.3,0.0,D(L),79.2,0.0,0.4,1.4,181.0,Hertha Berlin,1.7,0.7,76.0,5.0
23,29.0,1.0,0.2,0.0,0.0,0.3,72.2,0.3,0.1,0.3,0.2,0.0,0.4,0.2,Bundesliga,0.2,Johannes van den Bergh,0.0,0.0,0.0,D(L),72.2,0.0,0.1,0.4,183.0,Hertha Berlin,0.2,0.4,75.0,1.0
29,23.0,3.0,1.5,2.0,0.5,1.7,83.1,0.6,0.6,0.7,1.0,2.0,1.8,1.5,Bundesliga,1.4,Ricardo Rodríguez,0.0,0.3,0.0,D(L),83.1,0.0,1.1,1.5,180.0,Wolfsburg,4.8,0.5,77.0,3.0
68,23.0,0.0,0.7,2.2,0.3,1.9,73.1,0.3,0.6,0.7,1.5,1.0,1.7,0.7,Bundesliga,0.3,Sead Kolasinac,0.2,0.1,0.0,D(L),73.1,0.0,0.5,2.0,183.0,Schalke 04,1.4,0.8,85.0,5.0
89,22.0,0.0,0.4,1.5,0.4,2.9,73.2,0.5,0.5,0.5,0.9,1.0,2.2,0.4,Bundesliga,0.5,Konstantinos Stafylidis,0.0,0.3,0.0,D(L),73.2,0.0,0.9,1.9,178.0,Augsburg,2.7,0.5,73.0,2.0
97,22.0,0.0,0.6,0.9,0.2,2.2,73.3,0.3,1.2,0.6,1.1,0.0,2.0,0.6,Bundesliga,0.7,Philipp Max,0.0,0.1,0.0,D(L),73.3,0.0,0.3,2.1,177.0,Augsburg,1.7,0.9,77.0,3.0
117,29.0,0.0,0.9,1.7,0.0,3.1,64.8,0.1,1.6,0.3,0.8,0.0,2.9,0.9,Bundesliga,0.6,Markus Suttner,0.0,0.3,0.0,D(L),64.8,0.0,1.1,2.2,179.0,Ingolstadt,3.4,0.4,73.0,2.0
120,21.0,0.0,0.3,1.5,0.1,2.0,65.1,0.3,0.7,1.1,1.4,1.0,2.4,0.3,Bundesliga,0.0,Robert Bauer,0.0,0.3,0.0,D(L),65.1,0.0,0.2,2.8,183.0,Ingolstadt,1.8,0.5,76.0,5.0
137,25.0,0.0,0.8,2.0,0.4,2.6,61.6,0.3,1.5,0.7,1.3,1.0,3.2,0.8,Bundesliga,0.2,Gaëtan Bussmann,0.2,0.3,0.0,D(L),61.6,0.0,0.5,2.7,184.0,Mainz 05,2.1,0.7,76.0,3.0
154,28.0,0.0,0.5,1.8,0.2,2.4,69.0,0.4,0.6,0.8,0.9,0.0,1.5,0.5,Bundesliga,0.3,Pierre Bengtsson,0.1,0.2,0.0,D(L),69.0,0.0,0.3,1.1,177.0,Mainz 05,1.8,0.6,72.0,1.0
167,27.0,0.0,0.7,1.2,0.3,1.6,78.4,0.8,0.4,1.1,0.9,0.0,2.6,0.7,Bundesliga,0.7,Bastian Oczipka,0.0,0.2,0.0,D(L),78.4,0.0,0.3,1.9,185.0,Eintracht Frankfurt,1.3,0.8,87.0,7.0
180,29.0,0.0,0.7,0.4,0.0,2.2,67.4,0.6,0.3,0.9,0.4,0.0,2.3,0.7,Bundesliga,0.5,Constant Djakpa,0.0,0.5,0.0,D(L),67.4,0.0,0.3,1.0,177.0,Eintracht Frankfurt,1.4,0.4,74.0,2.0
214,23.0,0.0,0.2,1.2,0.2,1.2,66.7,0.2,0.6,0.9,1.2,0.0,1.8,0.2,Bundesliga,0.1,Janek Sternberg,0.0,0.4,0.0,D(L),66.7,0.0,0.2,0.8,182.0,Werder Bremen,1.0,0.3,77.0,2.0
233,32.0,0.0,0.4,2.4,0.3,3.0,58.6,0.3,0.7,0.8,0.9,0.0,2.5,0.4,Bundesliga,0.1,Júnior Díaz,0.0,0.8,0.0,D(L),58.6,0.0,0.4,2.1,185.0,Darmstadt,1.5,0.1,76.0,2.0
236,25.0,0.0,0.3,0.9,0.3,2.0,57.0,0.4,1.4,1.1,1.7,0.0,1.9,0.3,Bundesliga,0.2,Fabian Holland,0.0,0.5,0.0,D(L),57.0,0.0,0.2,2.6,172.0,Darmstadt,1.3,0.2,74.0,5.0
259,26.0,2.0,0.8,1.6,0.3,1.8,68.9,0.5,0.4,1.8,0.8,0.0,2.5,0.8,Bundesliga,0.4,Matthias Ostrzolek,0.0,0.3,0.0,D(L),68.9,0.0,0.4,2.1,178.0,Hamburger SV,3.0,1.1,72.0,5.0
280,27.0,1.0,1.0,1.6,0.2,2.1,72.4,0.5,1.2,1.0,1.3,0.0,3.2,1.0,Bundesliga,0.5,Emiliano Insúa,0.0,0.6,0.0,D(L),72.4,0.0,0.7,1.9,180.0,VfB Stuttgart,2.3,0.9,79.0,5.0
315,29.0,0.0,0.4,4.4,0.5,2.4,64.2,0.1,0.4,0.6,1.1,1.0,3.1,0.4,Bundesliga,0.3,Sebastian Boenisch,0.1,0.0,0.0,D(L),64.2,1.0,1.0,2.3,191.0,Bayer Leverkusen,2.6,1.0,90.0,1.0
317,22.0,0.0,0.7,1.6,0.0,2.6,75.0,0.8,1.2,1.4,2.0,0.0,3.6,0.7,Bundesliga,0.2,Wendell,0.0,0.2,0.0,D(L),75.0,1.0,0.7,2.9,176.0,Bayer Leverkusen,2.3,1.3,66.0,9.0
388,24.0,0.0,0.3,2.0,0.2,3.7,73.6,0.4,1.1,1.3,1.4,0.0,3.3,0.3,Bundesliga,0.2,Jin-Su Kim,0.0,0.4,0.0,D(L),73.6,0.0,0.5,1.6,176.0,Hoffenheim,2.1,0.8,69.0,3.0
396,21.0,0.0,0.3,0.7,0.4,2.3,73.0,0.9,0.8,1.1,0.3,1.0,2.7,0.3,Bundesliga,0.0,Jeremy Toljan,0.1,0.3,1.0,D(L),73.0,0.0,0.3,0.9,182.0,Hoffenheim,1.5,1.1,76.0,0.0
412,25.0,1.0,1.3,1.5,0.3,2.0,72.9,0.7,1.1,1.7,1.0,0.0,2.3,1.3,Bundesliga,1.0,Miiko Albornoz,0.0,0.4,0.0,D(L),72.9,0.0,0.3,2.4,180.0,Hannover 96,2.3,1.1,80.0,1.0
453,28.0,4.0,1.0,1.7,0.0,1.5,83.6,0.3,0.7,1.3,0.9,0.0,1.4,1.0,Bundesliga,0.3,Marcel Schmelzer,0.1,0.2,0.0,D(L),83.6,0.0,0.8,1.6,180.0,Borussia Dortmund,1.1,0.7,72.0,2.0
518,23.0,5.0,0.9,1.9,0.2,2.1,89.9,1.1,0.6,0.5,0.9,3.0,3.3,0.9,Ligue1,0.6,Layvin Kurzawa,0.1,0.3,0.0,D(L),89.9,0.0,1.0,2.9,182.0,Paris Saint Germain,0.6,1.1,74.0,1.0
531,34.0,3.0,1.0,0.8,0.1,1.4,91.2,0.4,0.6,0.4,0.4,3.0,1.5,1.0,Ligue1,0.8,Maxwell,0.3,0.1,0.0,D(L),91.2,0.0,0.4,1.3,176.0,Paris Saint Germain,1.5,0.6,73.0,0.0
553,32.0,0.0,0.6,1.0,0.1,1.5,70.7,0.7,0.7,1.0,1.1,0.0,2.3,0.6,Ligue1,0.5,Benoit Assou-Ekotto,0.0,0.2,0.0,D(L),70.7,0.0,0.6,1.4,178.0,Saint-Etienne,3.8,0.7,69.0,1.0
558,22.0,0.0,0.4,0.8,0.2,1.7,74.4,0.6,0.5,0.7,0.7,0.0,2.3,0.4,Ligue1,0.5,Pierre-Yves Polomat,0.0,0.1,0.0,D(L),74.4,0.0,0.3,2.3,180.0,Saint-Etienne,2.4,0.5,75.0,2.0
634,27.0,0.0,0.4,2.3,0.2,2.2,83.2,0.9,0.5,1.0,1.4,0.0,2.1,0.4,Ligue1,0.2,Cheikh M'Bengue,0.2,0.3,0.0,D(L),83.2,0.0,0.2,2.6,183.0,Rennes,1.3,0.6,80.0,2.0
679,32.0,0.0,0.3,1.3,0.5,1.3,59.1,0.5,0.7,0.3,1.0,0.0,1.0,0.3,Ligue1,0.2,Reynald Lemaître,0.0,0.3,1.0,D(L),59.1,0.0,0.0,2.8,175.0,Guingamp,2.2,0.2,68.0,2.0
683,23.0,0.0,0.2,1.2,0.0,3.2,58.6,0.1,0.9,0.1,0.7,0.0,1.6,0.2,Ligue1,0.2,Laurent Dos Santos,0.0,0.1,0.0,D(L),58.6,0.0,0.1,1.7,177.0,Guingamp,1.1,0.6,70.0,1.0
697,27.0,1.0,0.4,0.9,0.2,2.1,78.3,0.4,0.6,0.6,1.2,0.0,2.4,0.4,Ligue1,0.4,Yoann Andreu,0.0,0.2,0.0,D(L),78.3,0.0,0.2,2.0,177.0,Angers,1.8,0.7,70.0,7.0
719,23.0,0.0,1.7,3.3,0.0,2.3,75.4,0.0,0.7,1.0,1.0,1.0,3.7,1.7,Ligue1,1.7,Layvin Kurzawa,0.0,0.0,0.0,D(L),75.4,0.0,1.3,2.0,182.0,Monaco,1.7,1.0,74.0,1.0
726,28.0,2.0,0.6,0.8,0.0,1.7,77.8,0.3,0.5,1.5,1.1,3.0,1.4,0.6,Ligue1,0.9,Fábio Coentrão,0.6,0.3,0.0,D(L),77.8,0.0,0.7,1.4,179.0,Monaco,1.6,1.1,70.0,4.0
730,28.0,1.0,0.4,1.4,0.4,2.8,74.6,0.5,0.9,0.8,1.2,0.0,2.1,0.4,Ligue1,0.3,Elderson Echiéjilé,0.2,0.2,0.0,D(L),74.6,1.0,0.3,2.2,184.0,Monaco,1.0,0.6,76.0,4.0
770,32.0,0.0,0.4,0.6,0.1,0.7,82.4,0.8,0.3,1.1,0.4,0.0,0.9,0.4,Ligue1,0.2,Henri Bedimo,0.3,0.0,0.0,D(L),82.4,0.0,0.3,1.4,180.0,Lyon,1.1,0.7,80.0,0.0
791,21.0,0.0,0.1,1.8,0.2,2.4,76.5,0.5,0.7,0.7,1.5,2.0,2.3,0.1,Ligue1,0.0,Ramy Bensebaini,0.0,0.1,0.0,D(L),76.5,0.0,0.5,1.8,186.0,Montpellier,3.1,0.8,75.0,7.0
817,27.0,1.0,0.5,1.3,0.5,1.8,69.8,0.2,0.4,1.2,0.7,1.0,2.5,0.5,Ligue1,0.9,Emmanuel Imorou,0.1,0.2,0.0,D(L),69.8,1.0,0.1,1.7,181.0,Caen,1.3,0.7,69.0,1.0
834,30.0,0.0,1.0,3.0,0.0,1.0,72.0,1.5,0.5,0.0,0.0,0.0,2.0,1.0,Ligue1,1.0,Olivier Veigneau,0.5,0.0,0.0,D(L),72.0,0.0,0.0,3.5,174.0,Nantes,2.0,1.0,69.0,0.0
843,27.0,1.0,0.6,1.1,0.3,2.1,71.2,0.5,0.7,1.8,1.3,0.0,2.1,0.6,Ligue1,0.7,Wilfried Moimbé,0.0,0.2,0.0,D(L),71.2,0.0,0.5,1.7,172.0,Nantes,2.9,0.9,67.0,4.0
874,18.0,0.0,0.2,1.0,0.2,3.7,84.0,0.5,0.6,1.5,0.8,1.0,2.7,0.2,Ligue1,0.3,Olivier Boscagli,0.0,0.2,0.0,D(L),84.0,1.0,0.2,1.7,181.0,Nice,2.7,0.2,68.0,3.0
949,26.0,0.0,0.5,0.5,0.2,1.5,80.1,0.5,0.4,0.5,0.7,0.0,2.4,0.5,Ligue1,0.3,Vincent Le Goff,0.0,0.1,0.0,D(L),80.1,0.0,0.3,1.1,177.0,Lorient,1.3,0.6,67.0,4.0
998,26.0,1.0,0.6,1.6,0.1,2.9,75.2,0.9,0.7,1.8,0.8,0.0,0.9,0.6,Ligue1,0.6,William Matheus,0.1,0.1,0.0,D(L),75.2,0.0,0.0,2.4,187.0,Toulouse,1.1,0.6,85.0,2.0
1016,23.0,1.0,0.3,1.7,0.4,2.8,81.6,1.4,0.9,1.1,0.9,0.0,2.5,0.3,Ligue1,0.9,Maxime Poundje,0.1,0.3,0.0,D(L),81.6,0.0,0.4,2.7,179.0,Bordeaux,1.4,0.8,71.0,3.0
1019,26.0,0.0,0.6,1.0,0.2,2.0,78.6,0.5,0.8,1.6,0.7,2.0,2.6,0.6,Ligue1,0.8,Diego Contento,0.1,0.3,0.0,D(L),78.6,0.0,0.5,3.0,177.0,Bordeaux,1.8,1.1,74.0,4.0
1095,33.0,0.0,0.0,1.0,0.4,3.0,71.6,0.2,0.4,1.0,1.2,0.0,1.8,0.0,SerieA,0.2,Edson Braafheid,0.0,0.2,0.0,D(L),71.6,0.0,0.4,0.8,180.0,Lazio,1.8,0.8,76.0,0.0
1107,25.0,0.0,0.4,0.9,0.5,2.4,67.8,0.2,0.4,0.3,1.6,0.0,1.9,0.4,SerieA,0.8,Michelangelo Albertazzi,0.1,0.1,0.0,D(L),67.8,0.0,0.0,1.9,186.0,Verona,1.9,0.4,73.0,4.0
1119,27.0,0.0,0.7,1.0,0.2,2.5,79.0,0.8,0.5,1.1,1.4,0.0,1.5,0.7,SerieA,0.4,Samuel Souprayen,0.1,0.1,0.0,D(L),79.0,1.0,0.4,1.6,187.0,Verona,2.0,0.7,70.0,5.0
1123,20.0,1.0,0.6,0.3,0.0,1.7,70.8,0.5,1.1,0.1,0.7,0.0,1.3,0.6,SerieA,0.8,Mohamed Fares,0.0,0.0,0.0,D(L),70.8,0.0,0.4,1.1,183.0,Verona,1.7,0.5,75.0,2.0
1257,22.0,3.0,0.6,2.2,0.5,2.9,,0.5,1.0,0.9,1.0,2.0,2.5,0.6,SerieA,,Adam Masina,0.2,0.3,0.0,D(L),74.2,1.0,0.4,2.1,179.0,Bologna,,0.7,70.0,8.0
1348,22.0,3.0,0.8,2.3,0.2,3.1,81.3,1.3,0.4,0.8,1.5,3.0,2.0,0.8,SerieA,0.7,Lucas Digne,0.1,0.3,0.0,D(L),81.3,0.0,0.5,1.7,178.0,Roma,0.9,0.6,74.0,4.0
1366,22.0,0.0,0.1,0.4,0.1,0.4,84.3,0.4,0.3,0.3,0.4,1.0,0.9,0.1,SerieA,0.1,Emerson,0.0,0.1,0.0,D(L),84.3,0.0,0.5,0.9,176.0,Roma,0.3,0.1,63.0,1.0
1532,25.0,2.0,0.9,0.4,0.2,2.3,81.7,0.6,0.5,2.6,1.0,0.0,2.6,0.9,SerieA,0.4,Mário Rui,0.1,0.9,0.0,D(L),81.7,1.0,0.8,1.8,170.0,Empoli,1.9,0.8,63.0,6.0
1556,28.0,5.0,1.9,1.2,0.3,3.1,64.8,0.1,1.0,0.6,1.5,0.0,1.8,1.9,SerieA,1.5,Daniel Pavlovic,0.0,0.3,0.0,D(L),64.8,0.0,0.5,1.7,183.0,Frosinone,2.3,0.7,76.0,6.0
1573,24.0,1.0,0.8,0.6,0.6,2.5,73.0,0.4,1.3,0.8,1.2,0.0,1.4,0.8,SerieA,0.4,Roberto Crivello,0.0,0.3,0.0,D(L),73.0,0.0,0.1,1.8,180.0,Frosinone,1.6,0.6,76.0,5.0
1618,25.0,3.0,0.9,2.3,0.2,1.6,86.7,0.5,0.4,1.3,0.5,0.0,1.4,0.9,SerieA,0.5,Faouzi Ghoulam,0.2,0.2,0.0,D(L),86.7,0.0,0.6,1.3,186.0,Napoli,1.6,0.8,80.0,3.0
1624,28.0,0.0,0.2,0.4,0.0,0.6,89.4,0.2,0.4,0.4,0.6,0.0,1.6,0.2,SerieA,0.2,Ivan Strinic,0.0,0.0,0.0,D(L),89.4,0.0,0.6,1.4,186.0,Napoli,0.8,0.4,78.0,0.0
1640,20.0,1.0,0.3,0.5,0.3,2.0,81.1,0.7,1.3,1.9,0.6,0.0,1.4,0.3,PremierLeague,0.2,Brendan Galloway,0.0,0.3,0.0,D(L),81.1,0.0,0.5,3.3,188.0,Everton,0.6,1.0,87.0,2.0
1642,26.0,1.0,0.9,0.2,0.3,2.4,81.3,0.7,1.1,0.9,1.2,0.0,1.4,0.9,PremierLeague,0.8,Bryan Oviedo,0.1,0.1,0.0,D(L),81.3,0.0,0.4,2.9,172.0,Everton,1.7,0.9,69.0,0.0
1644,31.0,1.0,1.2,0.5,0.3,2.3,82.0,0.6,0.8,1.2,0.3,2.0,1.6,1.2,PremierLeague,1.4,Leighton Baines,0.2,0.2,0.0,D(L),82.0,0.0,0.5,1.9,170.0,Everton,3.2,0.5,74.0,0.0
1717,22.0,0.0,0.5,0.5,0.3,3.0,76.6,1.5,0.5,1.3,1.8,0.0,0.8,0.5,PremierLeague,1.0,Brad Smith,0.0,0.0,0.0,D(L),76.6,1.0,0.3,2.8,178.0,Liverpool,1.3,0.8,70.0,1.0
1748,26.0,0.0,0.1,0.4,0.0,0.6,73.7,0.3,0.3,0.4,0.2,1.0,0.7,0.1,PremierLeague,0.1,Kieran Gibbs,0.1,0.0,0.0,D(L),73.7,0.0,0.3,0.8,178.0,Arsenal,0.2,0.3,70.0,0.0
1762,28.0,2.0,0.3,1.1,0.2,2.8,63.1,0.3,0.4,0.8,0.8,1.0,1.0,0.3,PremierLeague,0.5,Martin Olsson,0.0,0.2,0.0,D(L),63.1,0.0,0.3,1.1,170.0,Norwich,1.4,0.8,81.0,2.0
1780,27.0,1.0,0.5,1.4,0.5,2.7,77.7,0.4,1.1,1.4,1.7,0.0,2.7,0.5,PremierLeague,0.4,Erik Pieters,0.0,0.3,0.0,D(L),77.7,0.0,0.1,3.3,184.0,Stoke,1.7,0.8,84.0,10.0
1804,28.0,1.0,2.0,2.0,0.0,3.0,63.2,0.0,0.0,0.0,0.0,0.0,1.0,2.0,PremierLeague,2.0,Sébastien Pocognoli,0.0,0.0,0.0,D(L),63.2,0.0,0.0,0.0,182.0,West Bromwich Albion,1.0,0.0,78.0,0.0
1857,29.0,5.0,1.0,0.7,0.1,2.1,80.4,0.7,0.8,0.5,0.3,3.0,1.4,1.0,PremierLeague,0.9,Charlie Daniels,0.1,0.3,0.0,D(L),80.4,0.0,0.5,2.0,175.0,Bournemouth,1.8,0.9,75.0,2.0
1877,23.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,PremierLeague,0.0,Tyrone Mings,0.0,0.0,0.0,D(L),100.0,0.0,0.0,0.0,191.0,Bournemouth,0.0,0.0,77.0,0.0
1888,25.0,3.0,1.0,1.0,0.5,3.3,79.4,1.2,0.8,1.8,1.7,1.0,1.6,1.0,PremierLeague,0.5,Danny Rose,0.0,0.1,0.0,D(L),79.4,0.0,1.1,2.8,173.0,Tottenham,2.0,0.8,72.0,7.0
1894,23.0,2.0,0.9,1.5,0.4,3.6,76.2,0.6,0.6,0.5,0.9,0.0,1.6,0.9,PremierLeague,0.5,Ben Davies,0.0,0.2,0.0,D(L),76.2,0.0,0.5,1.9,181.0,Tottenham,1.5,0.8,76.0,3.0
1913,31.0,0.0,0.5,2.2,0.1,3.1,73.8,1.5,0.7,0.5,0.7,0.0,2.6,0.5,PremierLeague,0.3,José Holebas,0.0,0.2,0.0,D(L),73.8,0.0,1.2,2.3,184.0,Watford,2.4,1.6,77.0,2.0
1998,30.0,1.0,0.9,0.9,0.2,2.9,81.4,0.6,0.9,0.4,0.7,0.0,3.6,0.9,PremierLeague,0.6,Gaël Clichy,0.0,0.4,0.0,D(L),81.4,0.0,0.1,2.0,176.0,Manchester City,2.1,0.6,65.0,0.0
2031,26.0,4.0,1.1,1.1,0.5,2.4,77.5,0.5,0.5,0.8,0.6,2.0,1.9,1.1,PremierLeague,0.8,Aaron Cresswell,0.0,0.2,0.0,D(L),77.5,0.0,0.8,1.0,170.0,West Ham,3.1,0.6,66.0,1.0
2046,20.0,1.0,0.8,2.8,0.4,3.8,86.0,1.2,1.4,0.6,1.6,0.0,1.0,0.8,PremierLeague,1.0,Luke Shaw,0.2,0.6,0.0,D(L),86.0,0.0,0.2,1.8,185.0,Manchester United,2.6,0.4,75.0,1.0
2064,19.0,1.0,0.7,1.0,0.4,1.7,81.9,0.5,0.8,0.2,0.8,0.0,1.1,0.7,PremierLeague,0.5,Cameron Borthwick-Jackson,0.0,0.1,0.0,D(L),81.9,0.0,0.1,0.8,183.0,Manchester United,1.2,0.5,78.0,0.0
2088,23.0,0.0,0.3,1.0,0.4,2.6,81.3,1.4,0.7,1.4,1.3,0.0,2.7,0.3,PremierLeague,0.6,Massadio Haidara,0.0,0.3,0.0,D(L),81.3,0.0,0.4,1.7,181.0,Newcastle United,1.4,1.0,76.0,1.0
2110,22.0,2.0,0.7,2.0,0.3,3.2,78.9,0.7,1.1,1.1,1.8,0.0,3.7,0.7,PremierLeague,0.5,Jordan Amavi,0.0,0.2,0.0,D(L),78.9,0.0,0.5,3.6,176.0,Aston Villa,1.9,1.1,70.0,2.0
